TABLE:  Element Forces - Frames,,,,,,,,,,,
Frame,Station,OutputCase,CaseType,P,V2,V3,T,M2,M3,FrameElem,ElemStation
Text,m,Text,Text,KN,KN,KN,KN-m,KN-m,KN-m,Text,m
109,0.5,COMB10_ULS,Combination,-1728.999,-0.024,0.47,5.758E-16,0.0705,-0.0071,109-1,0.5
109,1,COMB10_ULS,Combination,-1734.304,-0.024,0.47,5.758E-16,-0.1644,0.005,109-1,1
109,0,COMB11_ULS,Combination,-1847.885,-0.042,0.494,1.475E-15,0.325,-0.0331,109-1,0
109,0.5,COMB11_ULS,Combination,-1853.19,-0.042,0.494,1.475E-15,0.0779,-0.0122,109-1,0.5
109,1,COMB11_ULS,Combination,-1858.495,-0.042,0.494,1.475E-15,-0.1692,0.0087,109-1,1
109,0,COMB12_ULS,Combination,-2076.275,-0.04,0.504,2.075E-15,0.3327,-0.0317,109-1,0
109,0.5,COMB12_ULS,Combination,-2081.58,-0.04,0.504,2.075E-15,0.0808,-0.0118,109-1,0.5
109,1,COMB12_ULS,Combination,-2086.886,-0.04,0.504,2.075E-15,-0.1711,0.0081,109-1,1
109,0,COMB13_ULS,Combination,-1850.554,-0.022,0.455,8.755E-16,0.2937,-0.0176,109-1,0
109,0.5,COMB13_ULS,Combination,-1855.859,-0.022,0.455,8.755E-16,0.0662,-0.0066,109-1,0.5
109,1,COMB13_ULS,Combination,-1861.164,-0.022,0.455,8.755E-16,-0.1612,0.0045,109-1,1
110,0,COMB1_ULS,Combination,-1550.882,0.006482,0.092,8.579E-14,-0.1645,-0.0112,110-1,0
110,0.5,COMB1_ULS,Combination,-1556.188,0.006482,0.092,8.579E-14,-0.2104,-0.0145,110-1,0.5
110,1,COMB1_ULS,Combination,-1561.493,0.006482,0.092,8.579E-14,-0.2562,-0.0177,110-1,1
110,0,COMB2_ULS,Combination,-1588.15,0.00649,0.1,8.579E-14,-0.1735,-0.0112,110-1,0
110,0.5,COMB2_ULS,Combination,-1593.455,0.00649,0.1,8.579E-14,-0.2234,-0.0145,110-1,0.5
110,1,COMB2_ULS,Combination,-1598.761,0.00649,0.1,8.579E-14,-0.2733,-0.0177,110-1,1
110,0,COMB3_ULS,Combination,-1607.224,0.0065,0.073,8.592E-14,-0.1274,-0.0112,110-1,0
110,0.5,COMB3_ULS,Combination,-1612.53,0.0065,0.073,8.592E-14,-0.164,-0.0145,110-1,0.5
110,1,COMB3_ULS,Combination,-1617.835,0.0065,0.073,8.592E-14,-0.2007,-0.0177,110-1,1
110,0,COMB8_ULS,Combination,-1589.752,0.00649,0.098,8.579E-14,-0.1696,-0.0112,110-1,0
110,0.5,COMB8_ULS,Combination,-1595.057,0.00649,0.098,8.579E-14,-0.2184,-0.0145,110-1,0.5
110,1,COMB8_ULS,Combination,-1600.362,0.00649,0.098,8.579E-14,-0.2672,-0.0177,110-1,1
110,0,COMB9_ULS,Combination,-1725.48,0.006421,0.096,8.579E-14,-0.1683,-0.0112,110-1,0
110,0.5,COMB9_ULS,Combination,-1730.786,0.006421,0.096,8.579E-14,-0.2162,-0.0144,110-1,0.5
110,1,COMB9_ULS,Combination,-1736.091,0.006421,0.096,8.579E-14,-0.264,-0.0176,110-1,1
110,0,COMB14_ULS,Combination,-1640.027,0.036,0.216,4.587E-13,-0.3688,-0.0606,110-1,0
110,0.5,COMB14_ULS,Combination,-1645.332,0.036,0.216,4.587E-13,-0.4769,-0.0784,110-1,0.5
110,1,COMB14_ULS,Combination,-1650.638,0.036,0.216,4.587E-13,-0.5849,-0.0963,110-1,1
110,0,COMB15_ULS,Combination,-1477.275,0.036,0.011,4.593E-13,-0.0275,-0.0607,110-1,0
110,0.5,COMB15_ULS,Combination,-1482.58,0.036,0.011,4.593E-13,-0.033,-0.0785,110-1,0.5
110,1,COMB15_ULS,Combination,-1487.885,0.036,0.011,4.593E-13,-0.0385,-0.0964,110-1,1
110,0,COMB16_ULS,Combination,-1481.551,0.048,0.005694,6.139E-13,-0.0182,-0.0813,110-1,0
110,0.5,COMB16_ULS,Combination,-1486.856,0.048,0.005694,6.139E-13,-0.0211,-0.1052,110-1,0.5
110,1,COMB16_ULS,Combination,-1492.161,0.048,0.005694,6.139E-13,-0.0239,-0.1291,110-1,1
110,0,COMB17_ULS,Combination,-1454.606,-0.173,0.018,-1.535E-13,-0.04,0.2929,110-1,0
110,0.5,COMB17_ULS,Combination,-1459.911,-0.173,0.018,-1.535E-13,-0.0491,0.3792,110-1,0.5
110,1,COMB17_ULS,Combination,-1465.216,-0.173,0.018,-1.535E-13,-0.0582,0.4655,110-1,1
110,0,COMB18_ULS,Combination,-1486.504,-0.049,-0.007926,-6.139E-13,0.0054,0.0822,110-1,0
110,0.5,COMB18_ULS,Combination,-1491.809,-0.049,-0.007926,-6.139E-13,0.0093,0.1066,110-1,0.5
110,1,COMB18_ULS,Combination,-1497.115,-0.049,-0.007926,-6.139E-13,0.0133,0.131,110-1,1
110,0,COMB19_ULS,Combination,-1513.449,0.172,-0.02,1.535E-13,0.0271,-0.292,110-1,0
110,0.5,COMB19_ULS,Combination,-1518.754,0.172,-0.02,1.535E-13,0.0373,-0.3779,110-1,0.5
110,1,COMB19_ULS,Combination,-1524.06,0.172,-0.02,1.535E-13,0.0475,-0.4637,110-1,1
110,0,COMB20_ULS,Combination,-1498.995,0.006517,0.353,8.62E-14,-0.3456,-0.0113,110-1,0
110,0.5,COMB20_ULS,Combination,-1504.3,0.006517,0.353,8.62E-14,-0.5223,-0.0145,110-1,0.5
110,1,COMB20_ULS,Combination,-1509.606,0.006517,0.353,8.62E-14,-0.699,-0.0178,110-1,1
110,0,COMB21_ULS,Combination,-1076.375,-0.003466,-0.006085,6.664E-16,0.0086,0.0057,110-1,0
110,0.5,COMB21_ULS,Combination,-1081.68,-0.003466,-0.006085,6.664E-16,0.0116,0.0074,110-1,0.5
110,1,COMB21_ULS,Combination,-1086.985,-0.003466,-0.006085,6.664E-16,0.0146,0.0092,110-1,1
110,0,COMB4_ULS,Combination,-1588.076,-0.047,0.093,4.036E-16,-0.1624,0.08,110-1,0
110,0.5,COMB4_ULS,Combination,-1593.382,-0.047,0.093,4.036E-16,-0.2091,0.1037,110-1,0.5
110,1,COMB4_ULS,Combination,-1598.687,-0.047,0.093,4.036E-16,-0.2558,0.1273,110-1,1
110,0,COMB5_ULS,Combination,-1576.569,-0.069,0.107,-8.486E-14,-0.1855,0.1175,110-1,0
110,0.5,COMB5_ULS,Combination,-1581.874,-0.069,0.107,-8.486E-14,-0.239,0.1521,110-1,0.5
110,1,COMB5_ULS,Combination,-1587.179,-0.069,0.107,-8.486E-14,-0.2924,0.1867,110-1,1
110,0,COMB6_ULS,Combination,-1564.787,-0.086,0.121,-8.486E-14,-0.2104,0.1467,110-1,0
110,0.5,COMB6_ULS,Combination,-1570.092,-0.086,0.121,-8.486E-14,-0.271,0.1899,110-1,0.5
110,1,COMB6_ULS,Combination,-1575.397,-0.086,0.121,-8.486E-14,-0.3316,0.2332,110-1,1
110,0,COMB7_ULS,Combination,-1543.418,-0.101,0.149,-8.486E-14,-0.259,0.1713,110-1,0
110,0.5,COMB7_ULS,Combination,-1548.723,-0.101,0.149,-8.486E-14,-0.3336,0.2218,110-1,0.5
110,1,COMB7_ULS,Combination,-1554.028,-0.101,0.149,-8.486E-14,-0.4082,0.2723,110-1,1
110,0,COMB10_ULS,Combination,-1734.304,-0.006105,0.093,2.754E-16,-0.1644,0.005,110-1,0
110,0.5,COMB10_ULS,Combination,-1739.609,-0.006105,0.093,2.754E-16,-0.2109,0.008,110-1,0.5
110,1,COMB10_ULS,Combination,-1744.914,-0.006105,0.093,2.754E-16,-0.2573,0.0111,110-1,1
110,0,COMB11_ULS,Combination,-1858.495,-0.011,0.099,1.474E-15,-0.1692,0.0087,110-1,0
110,0.5,COMB11_ULS,Combination,-1863.801,-0.011,0.099,1.474E-15,-0.2188,0.0139,110-1,0.5
110,1,COMB11_ULS,Combination,-1869.106,-0.011,0.099,1.474E-15,-0.2683,0.0192,110-1,1
110,0,COMB12_ULS,Combination,-2086.886,-0.01,0.102,2.074E-15,-0.1711,0.0081,110-1,0
110,0.5,COMB12_ULS,Combination,-2092.191,-0.01,0.102,2.074E-15,-0.2219,0.0132,110-1,0.5
110,1,COMB12_ULS,Combination,-2097.496,-0.01,0.102,2.074E-15,-0.2727,0.0183,110-1,1
110,0,COMB13_ULS,Combination,-1861.164,-0.005607,0.089,8.749E-16,-0.1612,0.0045,110-1,0
110,0.5,COMB13_ULS,Combination,-1866.469,-0.005607,0.089,8.749E-16,-0.2058,0.0073,110-1,0.5
110,1,COMB13_ULS,Combination,-1871.774,-0.005607,0.089,8.749E-16,-0.2504,0.0101,110-1,1
111,0,COMB1_ULS,Combination,-1561.493,-0.00287,-0.043,8.575E-14,-0.2562,-0.0177,111-1,0
111,0.5,COMB1_ULS,Combination,-1566.798,-0.00287,-0.043,8.575E-14,-0.2349,-0.0163,111-1,0.5
111,1,COMB1_ULS,Combination,-1572.103,-0.00287,-0.043,8.575E-14,-0.2136,-0.0148,111-1,1
111,0,COMB2_ULS,Combination,-1598.761,-0.00287,-0.044,8.575E-14,-0.2733,-0.0177,111-1,0
111,0.5,COMB2_ULS,Combination,-1604.066,-0.00287,-0.044,8.575E-14,-0.2511,-0.0163,111-1,0.5
111,1,COMB2_ULS,Combination,-1609.371,-0.00287,-0.044,8.575E-14,-0.2289,-0.0149,111-1,1
111,0,COMB3_ULS,Combination,-1617.835,-0.002874,-0.033,8.584E-14,-0.2007,-0.0177,111-1,0
111,0.5,COMB3_ULS,Combination,-1623.14,-0.002874,-0.033,8.584E-14,-0.1844,-0.0163,111-1,0.5
111,1,COMB3_ULS,Combination,-1628.445,-0.002874,-0.033,8.584E-14,-0.168,-0.0149,111-1,1
111,0,COMB8_ULS,Combination,-1600.362,-0.002871,-0.043,8.575E-14,-0.2672,-0.0177,111-1,0
111,0.5,COMB8_ULS,Combination,-1605.667,-0.002871,-0.043,8.575E-14,-0.2455,-0.0163,111-1,0.5
111,1,COMB8_ULS,Combination,-1610.972,-0.002871,-0.043,8.575E-14,-0.2238,-0.0149,111-1,1
111,0,COMB9_ULS,Combination,-1736.091,-0.002862,-0.043,8.575E-14,-0.264,-0.0176,111-1,0
111,0.5,COMB9_ULS,Combination,-1741.396,-0.002862,-0.043,8.575E-14,-0.2424,-0.0162,111-1,0.5
111,1,COMB9_ULS,Combination,-1746.701,-0.002862,-0.043,8.575E-14,-0.2207,-0.0147,111-1,1
111,0,COMB14_ULS,Combination,-1650.638,-0.015,-0.094,4.584E-13,-0.5849,-0.0963,111-1,0
111,0.5,COMB14_ULS,Combination,-1655.943,-0.015,-0.094,4.584E-13,-0.538,-0.0886,111-1,0.5
111,1,COMB14_ULS,Combination,-1661.248,-0.015,-0.094,4.584E-13,-0.4912,-0.0809,111-1,1
111,0,COMB15_ULS,Combination,-1487.885,-0.015,-0.0079,4.593E-13,-0.0385,-0.0964,111-1,0
111,0.5,COMB15_ULS,Combination,-1493.19,-0.015,-0.0079,4.593E-13,-0.0345,-0.0887,111-1,0.5
111,1,COMB15_ULS,Combination,-1498.495,-0.015,-0.0079,4.593E-13,-0.0306,-0.081,111-1,1
111,0,COMB16_ULS,Combination,-1492.161,-0.021,-0.00554,6.139E-13,-0.0239,-0.1291,111-1,0
111,0.5,COMB16_ULS,Combination,-1497.467,-0.021,-0.00554,6.139E-13,-0.0212,-0.1188,111-1,0.5
111,1,COMB16_ULS,Combination,-1502.772,-0.021,-0.00554,6.139E-13,-0.0184,-0.1085,111-1,1
111,0,COMB17_ULS,Combination,-1465.216,0.074,-0.011,-1.535E-13,-0.0582,0.4655,111-1,0
111,0.5,COMB17_ULS,Combination,-1470.522,0.074,-0.011,-1.535E-13,-0.0526,0.4284,111-1,0.5
111,1,COMB17_ULS,Combination,-1475.827,0.074,-0.011,-1.535E-13,-0.0471,0.3912,111-1,1
111,0,COMB18_ULS,Combination,-1497.115,0.021,0.0004904,-6.139E-13,0.0133,0.131,111-1,0
111,0.5,COMB18_ULS,Combination,-1502.42,0.021,0.0004904,-6.139E-13,0.013,0.1206,111-1,0.5
111,1,COMB18_ULS,Combination,-1507.725,0.021,0.0004904,-6.139E-13,0.0128,0.1102,111-1,1
111,0,COMB19_ULS,Combination,-1524.06,-0.074,0.006043,1.535E-13,0.0475,-0.4637,111-1,0
111,0.5,COMB19_ULS,Combination,-1529.365,-0.074,0.006043,1.535E-13,0.0445,-0.4266,111-1,0.5
111,1,COMB19_ULS,Combination,-1534.67,-0.074,0.006043,1.535E-13,0.0415,-0.3896,111-1,1
111,0,COMB20_ULS,Combination,-1509.606,-0.002887,-0.06,8.616E-14,-0.699,-0.0178,111-1,0
111,0.5,COMB20_ULS,Combination,-1514.911,-0.002887,-0.06,8.616E-14,-0.6688,-0.0164,111-1,0.5
111,1,COMB20_ULS,Combination,-1520.216,-0.002887,-0.06,8.616E-14,-0.6386,-0.0149,111-1,1
111,0,COMB21_ULS,Combination,-1086.985,0.001426,0.001982,9.996E-16,0.0146,0.0092,111-1,0
111,0.5,COMB21_ULS,Combination,-1092.29,0.001426,0.001982,9.996E-16,0.0137,0.0085,111-1,0.5
111,1,COMB21_ULS,Combination,-1097.595,0.001426,0.001982,9.996E-16,0.0127,0.0077,111-1,1
111,0,COMB4_ULS,Combination,-1598.687,0.02,-0.042,-4.223E-14,-0.2558,0.1273,111-1,0
111,0.5,COMB4_ULS,Combination,-1603.992,0.02,-0.042,-4.223E-14,-0.2351,0.1171,111-1,0.5
111,1,COMB4_ULS,Combination,-1609.297,0.02,-0.042,-4.223E-14,-0.2143,0.107,111-1,1
111,0,COMB5_ULS,Combination,-1587.179,0.03,-0.047,4.037E-16,-0.2924,0.1867,111-1,0
111,0.5,COMB5_ULS,Combination,-1592.484,0.03,-0.047,4.037E-16,-0.2687,0.1719,111-1,0.5
111,1,COMB5_ULS,Combination,-1597.789,0.03,-0.047,4.037E-16,-0.2449,0.157,111-1,1
111,0,COMB6_ULS,Combination,-1575.397,0.037,-0.054,-8.486E-14,-0.3316,0.2332,111-1,0
111,0.5,COMB6_ULS,Combination,-1580.703,0.037,-0.054,-8.486E-14,-0.3047,0.2146,111-1,0.5
111,1,COMB6_ULS,Combination,-1586.008,0.037,-0.054,-8.486E-14,-0.2778,0.196,111-1,1
111,0,COMB7_ULS,Combination,-1554.028,0.043,-0.066,-8.486E-14,-0.4082,0.2723,111-1,0
111,0.5,COMB7_ULS,Combination,-1559.334,0.043,-0.066,-8.486E-14,-0.3751,0.2506,111-1,0.5
111,1,COMB7_ULS,Combination,-1564.639,0.043,-0.066,-8.486E-14,-0.3419,0.2289,111-1,1
111,0,COMB10_ULS,Combination,-1744.914,0.0006828,-0.042,5.336E-16,-0.2573,0.0111,111-1,0
111,0.5,COMB10_ULS,Combination,-1750.219,0.0006828,-0.042,5.336E-16,-0.2361,0.0107,111-1,0.5
111,1,COMB10_ULS,Combination,-1755.524,0.0006828,-0.042,5.336E-16,-0.2149,0.0104,111-1,1
111,0,COMB11_ULS,Combination,-1869.106,0.001207,-0.043,8.334E-16,-0.2683,0.0192,111-1,0
111,0.5,COMB11_ULS,Combination,-1874.411,0.001207,-0.043,8.334E-16,-0.2468,0.0186,111-1,0.5
111,1,COMB11_ULS,Combination,-1879.716,0.001207,-0.043,8.334E-16,-0.2253,0.018,111-1,1
111,0,COMB12_ULS,Combination,-2097.496,0.001103,-0.043,3.231E-15,-0.2727,0.0183,111-1,0
111,0.5,COMB12_ULS,Combination,-2102.801,0.001103,-0.043,3.231E-15,-0.2511,0.0177,111-1,0.5
111,1,COMB12_ULS,Combination,-2108.106,0.001103,-0.043,3.231E-15,-0.2295,0.0172,111-1,1
111,0,COMB13_ULS,Combination,-1871.774,0.0005881,-0.042,1.433E-15,-0.2504,0.0101,111-1,0
111,0.5,COMB13_ULS,Combination,-1877.079,0.0005881,-0.042,1.433E-15,-0.2294,0.0098,111-1,0.5
111,1,COMB13_ULS,Combination,-1882.385,0.0005881,-0.042,1.433E-15,-0.2085,0.0095,111-1,1
112,0,COMB1_ULS,Combination,-1572.103,-0.011,-0.161,5.705E-14,-0.2136,-0.0148,112-1,0
112,0.5,COMB1_ULS,Combination,-1577.408,-0.011,-0.161,5.705E-14,-0.1331,-0.0092,112-1,0.5
112,1,COMB1_ULS,Combination,-1582.713,-0.011,-0.161,5.705E-14,-0.0526,-0.0037,112-1,1
112,0,COMB2_ULS,Combination,-1609.371,-0.011,-0.172,5.704E-14,-0.2289,-0.0149,112-1,0
112,0.5,COMB2_ULS,Combination,-1614.676,-0.011,-0.172,5.704E-14,-0.1427,-0.0093,112-1,0.5
112,1,COMB2_ULS,Combination,-1619.981,-0.011,-0.172,5.704E-14,-0.0564,-0.0037,112-1,1
112,0,COMB3_ULS,Combination,-1628.445,-0.011,-0.127,5.713E-14,-0.168,-0.0149,112-1,0
112,0.5,COMB3_ULS,Combination,-1633.75,-0.011,-0.127,5.713E-14,-0.1047,-0.0093,112-1,0.5
112,1,COMB3_ULS,Combination,-1639.056,-0.011,-0.127,5.713E-14,-0.0414,-0.0037,112-1,1
112,0,COMB8_ULS,Combination,-1610.972,-0.011,-0.169,5.705E-14,-0.2238,-0.0149,112-1,0
112,0.5,COMB8_ULS,Combination,-1616.278,-0.011,-0.169,5.705E-14,-0.1395,-0.0093,112-1,0.5
112,1,COMB8_ULS,Combination,-1621.583,-0.011,-0.169,5.705E-14,-0.0552,-0.0037,112-1,1
112,0,COMB9_ULS,Combination,-1746.701,-0.011,-0.166,5.705E-14,-0.2207,-0.0147,112-1,0
112,0.5,COMB9_ULS,Combination,-1752.006,-0.011,-0.166,5.705E-14,-0.1376,-0.0092,112-1,0.5
112,1,COMB9_ULS,Combination,-1757.311,-0.011,-0.166,5.705E-14,-0.0544,-0.0036,112-1,1
112,0,COMB14_ULS,Combination,-1661.248,-0.061,-0.37,4.584E-13,-0.4912,-0.0809,112-1,0
112,0.5,COMB14_ULS,Combination,-1666.553,-0.061,-0.37,4.584E-13,-0.3062,-0.0504,112-1,0.5
112,1,COMB14_ULS,Combination,-1671.858,-0.061,-0.37,4.584E-13,-0.1212,-0.02,112-1,1
112,0,COMB15_ULS,Combination,-1498.495,-0.061,-0.023,4.593E-13,-0.0306,-0.081,112-1,0
112,0.5,COMB15_ULS,Combination,-1503.8,-0.061,-0.023,4.593E-13,-0.019,-0.0505,112-1,0.5
112,1,COMB15_ULS,Combination,-1509.106,-0.061,-0.023,4.593E-13,-0.0074,-0.02,112-1,1
112,0,COMB16_ULS,Combination,-1502.772,-0.082,-0.014,6.139E-13,-0.0184,-0.1085,112-1,0
112,0.5,COMB16_ULS,Combination,-1508.077,-0.082,-0.014,6.139E-13,-0.0114,-0.0676,112-1,0.5
112,1,COMB16_ULS,Combination,-1513.382,-0.082,-0.014,6.139E-13,-0.0044,-0.0268,112-1,1
112,0,COMB17_ULS,Combination,-1475.827,0.295,-0.036,-1.535E-13,-0.0471,0.3912,112-1,0
112,0.5,COMB17_ULS,Combination,-1481.132,0.295,-0.036,-1.535E-13,-0.0293,0.2439,112-1,0.5
112,1,COMB17_ULS,Combination,-1486.437,0.295,-0.036,-1.535E-13,-0.0115,0.0966,112-1,1
112,0,COMB18_ULS,Combination,-1507.725,0.083,0.009522,-6.139E-13,0.0128,0.1102,112-1,0
112,0.5,COMB18_ULS,Combination,-1513.03,0.083,0.009522,-6.139E-13,0.008,0.0687,112-1,0.5
112,1,COMB18_ULS,Combination,-1518.335,0.083,0.009522,-6.139E-13,0.0033,0.0272,112-1,1
112,0,COMB19_ULS,Combination,-1534.67,-0.293,0.031,1.535E-13,0.0415,-0.3896,112-1,0
112,0.5,COMB19_ULS,Combination,-1539.975,-0.293,0.031,1.535E-13,0.0259,-0.2428,112-1,0.5
112,1,COMB19_ULS,Combination,-1545.28,-0.293,0.031,1.535E-13,0.0103,-0.0961,112-1,1
112,0,COMB20_ULS,Combination,-1520.216,-0.011,-0.478,5.745E-14,-0.6386,-0.0149,112-1,0
112,0.5,COMB20_ULS,Combination,-1525.521,-0.011,-0.478,5.745E-14,-0.3998,-0.0093,112-1,0.5
112,1,COMB20_ULS,Combination,-1530.826,-0.011,-0.478,5.745E-14,-0.161,-0.0037,112-1,1
112,0,COMB21_ULS,Combination,-1097.595,0.005828,0.009515,9.995E-16,0.0127,0.0077,112-1,0
112,0.5,COMB21_ULS,Combination,-1102.901,0.005828,0.009515,9.995E-16,0.0079,0.0048,112-1,0.5
112,1,COMB21_ULS,Combination,-1108.206,0.005828,0.009515,9.995E-16,0.0031,0.0019,112-1,1
112,0,COMB4_ULS,Combination,-1609.297,0.081,-0.161,-7.093E-14,-0.2143,0.107,112-1,0
112,0.5,COMB4_ULS,Combination,-1614.602,0.081,-0.161,-7.093E-14,-0.1336,0.0667,112-1,0.5
112,1,COMB4_ULS,Combination,-1619.907,0.081,-0.161,-7.093E-14,-0.0528,0.0264,112-1,1
112,0,COMB5_ULS,Combination,-1597.789,0.118,-0.185,-1.136E-13,-0.2449,0.157,112-1,0
112,0.5,COMB5_ULS,Combination,-1603.094,0.118,-0.185,-1.136E-13,-0.1526,0.0979,112-1,0.5
112,1,COMB5_ULS,Combination,-1608.4,0.118,-0.185,-1.136E-13,-0.0604,0.0387,112-1,1
112,0,COMB6_ULS,Combination,-1586.008,0.148,-0.209,-1.136E-13,-0.2778,0.196,112-1,0
112,0.5,COMB6_ULS,Combination,-1591.313,0.148,-0.209,-1.136E-13,-0.1731,0.1222,112-1,0.5
112,1,COMB6_ULS,Combination,-1596.618,0.148,-0.209,-1.136E-13,-0.0685,0.0484,112-1,1
112,0,COMB7_ULS,Combination,-1564.639,0.172,-0.258,-1.988E-13,-0.3419,0.2289,112-1,0
112,0.5,COMB7_ULS,Combination,-1569.944,0.172,-0.258,-1.988E-13,-0.2131,0.1427,112-1,0.5
112,1,COMB7_ULS,Combination,-1575.249,0.172,-0.258,-1.988E-13,-0.0843,0.0565,112-1,1
112,0,COMB10_ULS,Combination,-1755.524,0.007754,-0.162,5.335E-16,-0.2149,0.0104,112-1,0
112,0.5,COMB10_ULS,Combination,-1760.83,0.007754,-0.162,5.335E-16,-0.1339,0.0065,112-1,0.5
112,1,COMB10_ULS,Combination,-1766.135,0.007754,-0.162,5.335E-16,-0.0529,0.0026,112-1,1
112,0,COMB11_ULS,Combination,-1879.716,0.013,-0.17,1.433E-15,-0.2253,0.018,112-1,0
112,0.5,COMB11_ULS,Combination,-1885.021,0.013,-0.17,1.433E-15,-0.1405,0.0113,112-1,0.5
112,1,COMB11_ULS,Combination,-1890.326,0.013,-0.17,1.433E-15,-0.0556,0.0046,112-1,1
112,0,COMB12_ULS,Combination,-2108.106,0.013,-0.173,2.032E-15,-0.2295,0.0172,112-1,0
112,0.5,COMB12_ULS,Combination,-2113.411,0.013,-0.173,2.032E-15,-0.1431,0.0108,112-1,0.5
112,1,COMB12_ULS,Combination,-2118.717,0.013,-0.173,2.032E-15,-0.0566,0.0044,112-1,1
112,0,COMB13_ULS,Combination,-1882.385,0.007067,-0.157,8.333E-16,-0.2085,0.0095,112-1,0
112,0.5,COMB13_ULS,Combination,-1887.69,0.007067,-0.157,8.333E-16,-0.1299,0.0059,112-1,0.5
112,1,COMB13_ULS,Combination,-1892.995,0.007067,-0.157,8.333E-16,-0.0513,0.0024,112-1,1
113,0,COMB1_ULS,Combination,-1582.713,-0.003346,-0.048,8.575E-14,-0.0526,-0.0037,113-1,0
113,0.5,COMB1_ULS,Combination,-1588.019,-0.003346,-0.048,8.575E-14,-0.0285,-0.002,113-1,0.5
113,1,COMB1_ULS,Combination,-1593.324,-0.003346,-0.048,8.575E-14,-0.0045,-0.0003121,113-1,1
113,0,COMB2_ULS,Combination,-1619.981,-0.00335,-0.052,8.575E-14,-0.0564,-0.0037,113-1,0
113,0.5,COMB2_ULS,Combination,-1625.286,-0.00335,-0.052,8.575E-14,-0.0306,-0.002,113-1,0.5
113,1,COMB2_ULS,Combination,-1630.592,-0.00335,-0.052,8.575E-14,-0.0048,-0.0003124,113-1,1
113,0,COMB3_ULS,Combination,-1639.056,-0.003354,-0.038,8.584E-14,-0.0414,-0.0037,113-1,0
113,0.5,COMB3_ULS,Combination,-1644.361,-0.003354,-0.038,8.584E-14,-0.0225,-0.002,113-1,0.5
113,1,COMB3_ULS,Combination,-1649.666,-0.003354,-0.038,8.584E-14,-0.0035,-0.0003128,113-1,1
113,0,COMB8_ULS,Combination,-1621.583,-0.00335,-0.05,8.575E-14,-0.0552,-0.0037,113-1,0
113,0.5,COMB8_ULS,Combination,-1626.888,-0.00335,-0.05,8.575E-14,-0.0299,-0.002,113-1,0.5
113,1,COMB8_ULS,Combination,-1632.193,-0.00335,-0.05,8.575E-14,-0.0047,-0.0003124,113-1,1
113,0,COMB9_ULS,Combination,-1757.311,-0.003322,-0.05,8.575E-14,-0.0544,-0.0036,113-1,0
113,0.5,COMB9_ULS,Combination,-1762.617,-0.003322,-0.05,8.575E-14,-0.0295,-0.002,113-1,0.5
113,1,COMB9_ULS,Combination,-1767.922,-0.003322,-0.05,8.575E-14,-0.0046,-0.0003096,113-1,1
113,0,COMB14_ULS,Combination,-1671.858,-0.018,-0.111,4.587E-13,-0.1212,-0.02,113-1,0
113,0.5,COMB14_ULS,Combination,-1677.163,-0.018,-0.111,4.587E-13,-0.0658,-0.0108,113-1,0.5
113,1,COMB14_ULS,Combination,-1682.469,-0.018,-0.111,4.587E-13,-0.0104,-0.0017,113-1,1
113,0,COMB15_ULS,Combination,-1509.106,-0.018,-0.006822,4.593E-13,-0.0074,-0.02,113-1,0
113,0.5,COMB15_ULS,Combination,-1514.411,-0.018,-0.006822,4.593E-13,-0.004,-0.0108,113-1,0.5
113,1,COMB15_ULS,Combination,-1519.716,-0.018,-0.006822,4.593E-13,-0.0006082,-0.0017,113-1,1
113,0,COMB16_ULS,Combination,-1513.382,-0.024,-0.004071,6.139E-13,-0.0044,-0.0268,113-1,0
113,0.5,COMB16_ULS,Combination,-1518.687,-0.024,-0.004071,6.139E-13,-0.0024,-0.0145,113-1,0.5
113,1,COMB16_ULS,Combination,-1523.992,-0.024,-0.004071,6.139E-13,-0.0003517,-0.0023,113-1,1
113,0,COMB17_ULS,Combination,-1486.437,0.088,-0.011,-1.535E-13,-0.0115,0.0966,113-1,0
113,0.5,COMB17_ULS,Combination,-1491.742,0.088,-0.011,-1.535E-13,-0.0062,0.0524,113-1,0.5
113,1,COMB17_ULS,Combination,-1497.047,0.088,-0.011,-1.535E-13,-0.0009553,0.0083,113-1,1
113,0,COMB18_ULS,Combination,-1518.335,0.025,0.002961,-6.139E-13,0.0033,0.0272,113-1,0
113,0.5,COMB18_ULS,Combination,-1523.64,0.025,0.002961,-6.139E-13,0.0018,0.0148,113-1,0.5
113,1,COMB18_ULS,Combination,-1528.946,0.025,0.002961,-6.139E-13,0.000304,0.0023,113-1,1
113,0,COMB19_ULS,Combination,-1545.28,-0.088,0.009434,1.535E-13,0.0103,-0.0961,113-1,0
113,0.5,COMB19_ULS,Combination,-1550.586,-0.088,0.009434,1.535E-13,0.0056,-0.0522,113-1,0.5
113,1,COMB19_ULS,Combination,-1555.891,-0.088,0.009434,1.535E-13,0.0009076,-0.0082,113-1,1
113,0,COMB20_ULS,Combination,-1530.826,-0.003365,-0.146,8.616E-14,-0.161,-0.0037,113-1,0
113,0.5,COMB20_ULS,Combination,-1536.132,-0.003365,-0.146,8.616E-14,-0.0878,-0.002,113-1,0.5
113,1,COMB20_ULS,Combination,-1541.437,-0.003365,-0.146,8.616E-14,-0.0145,-0.0003138,113-1,1
113,0,COMB21_ULS,Combination,-1108.206,0.001749,0.002874,6.664E-16,0.0031,0.0019,113-1,0
